country_code,Name,year,nd_gain_score,coal_electricity_pct,energy_use_per_capita,gdp_constant_usd,gdp_per_capita_constant,renewable_electricity_pct,renewable_final_energy_pct,LEV2_CROSS_SEC_CG,LEV3_BAN_PHOUT_COAL,LEV3_CARBONTAX_I,LEV3_NZ,LEV4_BAN_COAL_STAT,LEV4_BAN_EXTRAC_DATE,LEV4_CARBONTAX_T,LEV4_EE_MANDATE,LEV4_ETS_E_GHG,LEV4_FIT_SOL_PR,LEV4_NZ_DATE,LEV4_RENEWABLE_EXP
DEU,Germany,2020,69.191094650314,24.9710667255179,3349.19931383762,3523764998709.97,42372.8726784255,40.4475013119893,18.5,4.5999999,3.75,0.0,8.75,5.0,0.0,0.0,8.0,8.0,0.0,5.0,7.0
DEU,Germany,2021,69.4024883583755,29.4980254690038,3467.03057027911,3661544208117.2,44011.0194631674,35.618008802309,17.6,5.0,3.75,0.0,9.25,5.0,0.0,0.0,8.0,8.0,0.0,7.0,7.0
DEU,Germany,2022,69.2062070571132,32.7317259378633,3261.8564081995,3727790994177.62,44817.1316331389,,,5.4000001,3.75,0.0,9.25,5.0,0.0,0.0,8.0,8.0,0.0,7.0,7.0
DEU,Germany,2023,69.0061203618549,26.3522185820533,2928.19658713867,3695372350062.48,44368.9920074881,,,5.4000001,3.75,0.0,9.25,5.0,0.0,0.0,8.0,8.0,0.0,7.0,7.0
FRA,France,2015,67.7142117356694,2.51007496081241,3799.19260526718,2442483452642.5,36702.4323733379,6.2562290589978,13.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,8.0,0.0,0.0,9.0
FRA,France,2016,67.1295692757212,2.1692688681752,3718.17053401513,2463489569347.31,36920.5342846914,6.75997569625276,14.2,0.0,1.75,0.0,0.0,0.0,0.0,6.0,2.0,8.0,0.0,0.0,9.0
FRA,France,2017,67.3864346143506,2.70195793280129,3705.41111644137,2514819204088.14,37580.5979329356,7.57946312853234,14.1,0.0,5.5,0.0,6.75,5.0,0.0,7.0,2.0,8.0,0.0,5.0,9.0
FRA,France,2018,67.2858366157627,1.81063399670575,3669.37065950443,2556210832760.02,38062.4435961412,8.33158544691332,15.2,2.0,5.5,0.0,7.5,5.0,0.0,8.0,2.0,8.0,0.0,5.0,9.0
FRA,France,2019,67.9177487610767,1.02762620446821,3605.53190025511,2608036638906.12,38705.2072940618,9.85332525979413,15.5,7.1999998,6.5,0.0,8.75,5.0,0.0,8.0,2.0,8.0,0.0,5.0,9.0
FRA,France,2020,67.073828260535,0.92758355382912,3228.48915727036,2413981867676.36,35709.2045925926,11.7659779691869,16.8,7.1999998,6.5,0.0,8.75,5.0,0.0,8.0,6.0,8.0,9.0,5.0,9.0
FRA,France,2021,67.4632819767628,1.32081685836718,3469.83398574773,2580120255051.75,38030.8571685178,11.2953633731132,16.2,7.1999998,5.5,0.0,8.75,5.0,5.0,8.0,6.0,8.0,10.0,5.0,9.0
FRA,France,2022,67.2890895690176,1.23862081778108,3100.1897815932,2650215998256.03,38868.3303330557,,,7.5999999,5.5,0.0,8.75,5.0,5.0,8.0,6.0,8.0,10.0,5.0,9.0
FRA,France,2023,67.2432556076688,0.584217935547692,3136.12237461475,2688358302961.22,39319.4152227295,,,7.8000002,5.25,0.0,8.75,5.0,5.0,8.0,8.0,8.0,10.0,5.0,7.0
GBR,United Kingdom,2015,71.6555564196367,22.7677607348352,2774.79682774608,2945579890258.46,45255.3449216209,22.797935125061,7.7,9.3999996,1.5,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0,0.0,9.0
GBR,United Kingdom,2016,70.8948764084828,9.32108905665301,2696.97999020896,3010574705731.3,45888.0105130748,23.0155435498123,7.7,9.0,1.5,0.0,5.75,0.0,0.0,0.0,8.0,8.0,2.0,1.0,9.0
GBR,United Kingdom,2017,70.5880823021759,6.90041460573928,2658.99577329303,3101591068534.48,47018.0254757676,27.5604645718062,8.8,9.1999998,5.25,0.0,5.75,5.0,0.0,0.0,8.0,8.0,1.0,1.0,9.0
GBR,United Kingdom,2018,70.1482728901942,5.3369544621992,2632.15067210726,3149707010747.53,47514.7763693453,31.3778034424785,10.2,9.8000002,5.25,0.0,8.0,5.0,0.0,0.0,8.0,8.0,1.0,5.0,9.0
GBR,United Kingdom,2019,70.3040757487934,2.45615988076353,2515.97344619501,3189276748351.15,47864.7588712634,35.1429075020641,11.4,9.3999996,5.25,0.0,8.75,5.0,0.0,0.0,8.0,8.0,1.0,5.0,9.0
GBR,United Kingdom,2020,69.9072929608738,2.16650673330199,2317.4085386833,2868821517197.41,42982.4631007642,41.1642719597097,13.6,9.8000002,5.5,0.0,8.75,5.0,0.0,0.0,8.0,8.0,0.0,5.0,9.0
GBR,United Kingdom,2021,69.7589969823529,2.50520838395915,2377.26368887082,3113908148054.35,46487.3424706549,37.8311738385223,12.2,9.3999996,5.5,0.0,8.75,5.0,0.0,0.0,8.0,8.0,0.0,5.0,9.0
GBR,United Kingdom,2022,69.9696811345333,2.12662038459176,2254.36941582721,3274265196937.19,48433.009835767,,,9.3999996,5.5,0.0,8.75,5.0,0.0,0.0,8.0,8.0,0.0,5.0,9.0
GBR,United Kingdom,2023,69.6633498227979,1.59309047281453,2127.6084341819,3283159739927.95,47934.9375098983,,,9.3999996,5.5,0.0,8.75,5.0,0.0,0.0,8.0,8.0,0.0,5.0,9.0
IDN,Indonesia,2015,43.8505937179336,58.0348452404127,698.660737586188,860854232686.214,3288.22269725538,8.08662643566284,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,2.0
IDN,Indonesia,2016,44.1149312252008,57.0734497749981,718.57953489745,904181621780.388,3416.81005170972,8.02110060254748,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,2.0
IDN,Indonesia,2017,45.2555852767247,61.0255401892028,755.351304203294,950021694164.001,3553.51999262321,8.98691311092176,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,2.0
IDN,Indonesia,2018,45.8977782209325,59.9434834399358,826.038659966956,999178586309.021,3701.32155461912,8.5965183727374,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,2.0
IDN,Indonesia,2019,47.1187197656166,62.9132554502806,844.870039441295,1049330233997.45,3850.90321738979,8.09560604666851,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,2.0
IDN,Indonesia,2020,47.6142724339758,66.5184054170678,848.436766186593,1027656193885.38,3739.44906563161,8.4805233601994,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0
IDN,Indonesia,2021,48.0498214739602,66.8668021944359,896.813534898965,1065709127396.86,3850.68877253903,8.65237684146036,20.2,0.0,1.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0
IDN,Indonesia,2022,48.2008161671347,67.7304973462953,953.65392850686,1122268412650.2,4024.91225288391,,,0.0,1.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0
IDN,Indonesia,2023,48.3823456887259,69.1247173903013,976.949985543796,1178932006499.5,4192.65167890692,,,0.0,1.0,0.0,7.0,0.0,0.0,0.0,6.0,9.0,0.0,3.0,1.0
IND,India,2015,38.6009074345646,76.0124264133462,622.339883988149,2103588360044.94,1583.99815907985,4.84184605005476,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,4.0
IND,India,2016,40.5477723469146,75.4844932161528,627.273531026365,2277267041550.36,1694.46534973825,3.9832387575032,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,4.0
IND,India,2017,41.796222884676,74.8600089000964,648.014718317903,2432016068497.75,1788.69770318446,4.77156485415497,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0
IND,India,2018,42.5856619382778,74.9944368680873,668.303370218852,2588974770244.57,1883.35772705062,5.60539679737644,32.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0
IND,India,2019,43.4888110931742,72.8626165369332,666.977347524506,2689205295885.31,1936.03067741067,6.35327384440851,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0
IND,India,2020,44.7075035749945,71.3633580245628,632.239828540427,2533830417086.54,1806.50110583878,9.28554258342319,36.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,4.0
IND,India,2021,45.0839589056214,71.4858907657204,676.814293488143,2779348258938.77,1965.30943437506,9.20447543029223,34.9,0.0,0.0,0.0,2.5,0.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0
IND,India,2022,45.4990561609236,71.739704380177,727.902200094024,2990839011962.46,2098.2112447615,,,0.0,0.0,0.0,3.25,0.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0
IND,India,2023,45.4558519863007,74.4262435353777,754.179577921116,3265719695911.24,2270.9051808027,,,0.0,0.0,0.0,3.25,0.0,0.0,0.0,8.0,0.0,5.0,1.0,9.0
ITA,Italy,2015,58.3109297675283,16.0385592576495,2533.02354460955,1845428048839.1,30639.8829751432,22.3967306611824,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,10.0,0.0,7.0
ITA,Italy,2016,57.9967684454805,13.2530619428713,2511.46353090755,1868241619489.51,31077.6792675211,22.6403075574513,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,10.0,0.0,7.0
ITA,Italy,2017,57.7730765868594,11.8635702937498,2557.32535513975,1898202609462.08,31635.52277108,22.8889226920867,16.4,0.0,5.25,0.0,0.0,5.0,0.0,0.0,4.0,8.0,10.0,0.0,7.0
ITA,Italy,2018,58.4673007187994,10.6848965164925,2503.3498604998,1913894038926.83,31819.3971830067,22.6578762063871,17.1,0.0,5.25,0.0,0.0,5.0,0.0,0.0,4.0,8.0,0.0,0.0,7.0
ITA,Italy,2019,58.5332207738015,7.23218752233259,2494.02659804115,1922107755078.16,32180.4341017428,23.6654279520713,17.3,0.0,5.25,0.0,6.75,5.0,0.0,0.0,5.0,8.0,0.0,5.0,7.0
ITA,Italy,2020,58.6606313188562,5.36197425596458,2313.10006204514,1751650987235.43,29469.7989238626,24.7302009403595,18.7,0.0,5.25,0.0,6.75,5.0,0.0,0.0,5.0,8.0,0.0,5.0,7.0
